,index_x,Final_Tags
41,"Jesusqa nillarqantaqmi: ―Qhawariychis, hap'ichiqniypa makinmi ñoqaq makiywan kuska mesapi kashan.",LUK-21-21
43,"Cheqaqtapunin, Runaq Churinqa, Diospa munayninman hina rishan. Ichaqa ¡ay haqay hap'ichiqninmanta, imaynaraq kanqa! nispan.",LUK-21-22
45,"Hinan paykunaqa, mayqenninkuchus chay ruwaq kanman, chaymanta paykunapurapi tapunakuyta qallarirqanku.",LUK-21-23
47,"Hinaqtinmi, paykunapurapi, mayqenninkuchus aswan allin kaqqa kasqankumanta churanakuy kasharqan.",LUK-21-24
49,"Jesustaqmi ichaqa, paykunata nirqan: ―Reykunaqa, kamachikusqankupi munayniyoqmi kanku. Hinallataqmi chaypi kamachikuqkunapas allin ruwaqkuna nispa sutichakunku.",LUK-21-25
51,"Qankunapurapiqa manan chay hinachu kanqa. Aswanpas qankunapurapi kurak kaqqa, sullk'a hinapuni kachun. Hinallataq kamachikuqpas, serbiq hina kachun.",LUK-21-26
53,"¿Mayqentaq aswan allin kaqri? ¿Mesapi tiyaqchu icha serbiqchu? Mesapi tiyaqmi riki. Chaywanpas, ñoqaqa qankunapurapi serbiq hinan kashani.",LUK-21-27
55,Pruebasqa kayniykunapi ñoqawan kuska takyaqkunaqa qankunan kankichis.,LUK-21-28
57,"Imaynan Yayayqa huk qhapaq suyuta ñoqapaq churapuwan, chay hinallataqmi ñoqapas huk qhapaq suyuta qankunapaq churapuykichis.",LUK-21-29
59,"Qhapaq suyuypi kaspaykichis mesaypi mikhunaykichispaq, hinallataq ukyanaykichispaq churapuykichis. Hinallataqmi chunka iskayniyoq Israel ayllukunata tiyaykuspa chaninchanaykichispaqwan churapuykichis, nispa.",LUK-21-30
61,"Hinan Señorqa nirqan: ―Simón, Simón, qhawariy. Satanasmi trigota hina suysunasunkipaq maskhashasunki.",LUK-21-31
63,"Ñoqataqmi ichaqa, iñiyniyki ama pisi-kallpayananpaq, hinallataq yuyayman kutirikuspayki wawqepanakunata kallpachanaykipaq Yayayta balikurqani, nispa.",LUK-21-32
65,"Simontaq ichaqa, payta nirqan: ―Señor, karselmanpas, hinallataq wañuymanpas qanwan kuska rinaypaq wakichisqañan kashani, nispa.",LUK-21-33
67,"Jesustaq nirqan: ―Pedro, qantan niyki: ‘Manaraq gallo waqashaqtinmi reqsiwasqaykitaqa kinsa kutita mananchawanki,’ nispay, nispa.",LUK-21-34
69,"Jesustaq apostolninkunata nirqan: ―Mana wayaqayoqta, mana qolqeyoqta, hinallataq mana husut'ayoqta kachashaqtiyqa, ¿imallamantapas pisichikurqankichischu? nispa. Paykunataq nirqanku: ―Manan imapas pisiwarqankuchu, nispanku.",LUK-21-35
71,"Hinan paykunata nirqan: ―Kunantaq ichaqa, wayaqayoqpas, qolqeyoqpas, chaykunata apakullachun. Mana espadayoqtaq kapanta bendespa huk espadata rantikuchun.",LUK-21-36
73,"Niykichismi: ‘Ñoqamanta qelqasqa kashaqqa hunt'akunanpunin. Chay ñoqamanta qelqataqmi nin: “Mana kamachikuy simiwan kashaq runakunatawanmi yuparqanku,” nispa. (Isa. 53:12) Chayraykun chay ñoqamanta ñawpaq qelqasqankunaqa ñoqapi hunt'akunanpuni,’ nispay, nispa.",LUK-21-37
75,"Hinan paykunaqa nirqanku: ―Señor, qhawariy, iskay espadan kaypi kashan, nispanku. Jesustaq paykunata nirqan: ―Chayllaña kachun, nispa.",LUK-21-38
77,"Chaymanta lloqsispantaq, maymanchus rillaqpuni chay hinata Olibos nisqa orqoman rirqan. Yachachisqankunataqmi qatikullarqankutaq.",LUK-21-39
79,"Chay cheqasman chayaspankutaqmi, paykunata nirqan: ―Ama wateqasqa kanaykichispaq Diosman parlaychis, nispa.",LUK-21-40
81,"Hinan Jesusqa, paykunamanta huk rumi chanqayman hina t'aqarikurqan. Chaypi qonqoriykukuspantaq Diosman parlarqan.",LUK-21-41
83,"Nirqantaq: ―Yayay, sichus munanki chayqa, kay kopata ñoqamanta anchhurichiy. Ichaqa, ama ñoqaq munasqaychu ruwakuchun. Aswanpas qanpa munasqayki ruwakuchun, nispa.",LUK-21-42
85,"Hinan Jesusta kallpachananpaq, hanaq pachamanta huk angelqa rikhurimurqan.",LUK-21-43
87,"Ancha llakikuyninpitaq, aswantaraq Diosman parlarqan. Hinallataq hump'inkunapas hatuchachaq yawar sut'uy hinaraq hallp'a pampaman sut'urqan.",LUK-21-44
89,"Diosman parlasqanmanta sayarispantaq, yachachisqankunaman kutispa, llakikuyhawa puñushaqta paykunata tarirqan.",LUK-21-45
91,"Hinan paykunata nirqan: ―¿Imanaqtintaq puñushankichisri? Sayariychis. Hinallataq ama wateqasqa kanaykichispaq Diosman parlashallaychispuni, nispa.",LUK-21-46
93,"Chayllamanmi, rimashallaqtinraq, askha runakunaqa hamusharqanku. Paykunaq ñawpaqenkutataqmi Judasqa hamusharqan. Payqa, chunka iskayniyoq yachachisqankunamanta hukninmi karqan. Hinan much'aykunanpaq Jesusman asuykurqan.",LUK-21-47
95,"Hinaqtinmi Jesusqa payta nirqan: ―Judas, ¿Runaq Churinta huk much'aykuywanchu hap'ichinki? nispa.",LUK-21-48
97,"Chaypi Jesuswan kashaqkunataqmi, imachus pasasqanta reparaspanku payta nirqanku: ―Señor, espadawan k'irisaqkuchu, nispanku.",LUK-21-49
99,"Hinan paykunamanta hukninkuqa, hatun umalliq saserdoteq kamachinta k'irispa, paña lado ninrinta qhorururqan.",LUK-21-50
101,"Kutichispantaqmi, Jesusqa nirqan: ―Amaña chay hinata ruwaychu, nispa. Chay runaq ninrinta llamiykuspantaq qhaliyachirqan.",LUK-21-51
103,"Hinan Jesusqa, paypa kontranpi hamuq umalliq saserdotekunatawan, Dios yupaychana wasipi umalliqkunatawan, hinallataq llaqta umalliq runakunatawan rimaykurqan: ―¿Suwaman hinachu espadakunantin, k'aspikunantin ima hamushawankichis?",LUK-21-52
105,"Sapa p'unchayña Dios yupaychana wasipi qankunawan kasharqani chaypas, manapunin makiykichistaqa ñoqaq kontraypi haywariwarqankichischu. Kay ratutaqmi ichaqa, ña qankunaq oraykichisña kashan. Hinallataq tutayaqpa atiyninpa rikuchikuyninña kashan, nispa.",LUK-21-53
107,"Jesustan hap'ispa aparqanku, hinan hatun umalliq saserdoteq wasinman apaykurqanku. Pedrotaqmi karullamanta qatikusharqan.",LUK-21-54
109,"Patio chawpipi ninata hap'ichiqtinkutaqmi, muyuriqpi tiyarqanku. Pedropas paykunawan kuskan chaypi tiyashallarqantaq.",LUK-21-55
111,"Hinan huk kamachi sipasqa, nina k'anchaypa qayllanpi tiyashaqta Pedrota rikururqan. Allinta qhawaykuspantaqmi nirqan: ―¡Kay runaqa Jesuswanmi kasharqan! nispa.",LUK-21-56
113,"Pedrotaq ichaqa, mananchaspa nirqan: ―Warmi, manan paytaqa reqsinichu, nispan.",LUK-21-57
115,"As unayllanmantataq hukpas rikuruspan, nillarqantaq: ―¡Qanpas paykunamantan kanki! nispan. Pedrotaq nirqan: ―Runa, manan paykunamantachu kani, nispa.",LUK-21-58
117,"Huk oramanta hinataq huk runapas nipayashallarqantaq: ―Paypas Galileallamantataqmi. Chayrayku payqa cheqaqtapuni Jesuswan kasharqan, nispa.",LUK-21-59
119,"Hinan Pedroqa nirqan: ―¡Runa, rimasqaykitaqa manan yachanichu! nispa. Hinan manaraq rimayta tukushaqtin, kasqan ratupacha galloqa waqamurqan.",LUK-21-60
121,"Señortaqmi kutirispa, Pedrota qhawarirqan. Hinan Pedroqa, imaynatachus Señorqa nirqan, chay simimanta yuyarirurqan. Señorqa nisqan karqan: ‘Manaraq gallo waqamushaqtinmi, kinsa kutita mananchawanki’ nispan.",LUK-21-61
123,"Hinan Pedroqa hawaman lloqsispan, sinchi khuyayta waqarqan.",LUK-21-62
125,"Jesusta kuidaq runakunataqmi, asipayaspanku payta maqarqanku.",LUK-21-63
127,"Ñawinta wataruspankutaqmi uyanpi saqmarqanku. Hinan Jesusta tapurqanku: ―Pichus saqmashasunki, chayta watuy, nispanku.",LUK-21-64
129,"Paypa kontranpi k'arakta k'amispankutaqmi, wak askha imaymanakunata nirqanku.",LUK-21-65
131,"Pacha illariramuqtintaq, llaqta umalliq runakuna, umalliq saserdotekuna, hinallataq kamachikuy simita yachachiqkunapas huñukamurqanku. Hinan Jesusta paykunaq huñukuyninku Konsilio Sanedrinman aparqanku.",LUK-21-66
133,"Hinan chaypi paykunaqa nirqanku: ―Sichus qan Cristo kanki chayqa, ¡niwayku! nispanku. Jesustaqmi ichaqa, paykunata nirqan: ―Sichus niykichisman chayqa, manan kreewankichismanchu.",LUK-21-67
135,"Chaymantapas, sichus ñoqa tapuykichisman chayqa, manan kutichiwankichismanchu, nitaqmi kachariwankichismanpaschu.",LUK-21-68
137,"Kunanmanta ñawpaqmanmi ichaqa, Runaq Churinqa, Diospa paña lado atiyninpi tiyaykunqa, nispan.",LUK-21-69
139,"Hinan llapanku Jesusta nirqanku: ―Chay hinaqa, ¿Diospa Churinchu qan kanki? nispanku. Jesustaq paykunata nirqan: ―Qankunaq nisqaykichis hinapunin, nispa.",LUK-21-70
141,"Hinaqtinmi paykunaqa nirqanku: ―Ñoqanchis kikinchismi siminwan nisqanta uyarinchis. Chayrayku, ¿ima testigotañataq nesesitanchisri? nispanku.Copyrighted Material",LUK-21-71
1,"Paykunamanta llapan runakuna sayarispankutaqmi, Pilatoq ñawpaqenman Jesusta aparqanku.",LUK-22-1
3,"Hinan yanqanmanta huchachayta qallarispanku nirqanku: ―Kay runatan, suyuyku waqllichishaqta tarimuyku. Cesarman qolqe qonatapas manan munanchu. Hinallataq nirqanmi: ‘Ñoqaqa, Rey, hinallataq Criston kani,’ nispan, nispanku.",LUK-22-2
5,"Hinan Pilatoqa Jesusta tapuspan nirqan: ―¿Judío runakunaq Reynin qanchu kanki? nispa. Jesustaq payman kutichirqan: ―Nisqayki hinapunin, nispa.",LUK-22-3
7,"Hinan Pilatoqa, umalliq saserdotekunatawan, chay askha runakunatawan nirqan: ―Manan ima mana allin ruwasqantapas kay runapiqa tarinichu, nispa.",LUK-22-4
9,"Paykunataq ichaqa, nishallarqankupuni: ―Llaqtantintan ch'aqwarachimushan. Galilea probinsiamanta qallarispantaqmi, kaykama llapan Judea probinsiantinpi yachachimushan, nispanku.",LUK-22-5
11,"Hinaqtinmi Pilatoqa, Galilea probinsiamanta Jesuspa kasqanta uyarispan, Galileamantapunichus payqa kasqanta tapurqan.",LUK-22-6
13,"Hinan Pilatoqa, Herodespa kamachikusqan suyumanta Jesuspa kasqanta yachaspan, Herodesman apachirqan. Chay p'unchaykunapitaqmi, Herodesqa Jerusalén llaqtapi kashallarqantaq.",LUK-22-7
15,"Jesusmanta rimaqtan Herodesqa uyarisqa karqan. Hinan ima señalkunallatapas rikuyta munaspa, suyakusharqan. Chayraykun, unay tiempomantaña rikuyta munasqanhawa, Jesusta rikuruspanqa anchatapuni kusikurqan.",LUK-22-8
17,"Herodesqa, askha simikunawanmi Jesusta tapusharqan. Paytaq ichaqa, mana imatapas kutichirqanchu.",LUK-22-9
19,"Umalliq saserdotekuna, hinallataq kamachikuy simita yachachiqkuna, chaypi aswan kallpawanraq yanqanmanta huchachasharqanku.",LUK-22-10
21,"Herodestaq ichaqa, soldadonkunapiwan Jesusta pisichaspanku, hinallataq asipayaspanku, k'ancharishaq p'achawan p'acharachirqanku. Hinan Herodesqa, Pilatoman kutichipurqan.",LUK-22-11
23,"Chay kasqan p'unchaytaqmi, Pilatowan, Herodeswan allipunapurqanku. Ñawpaqtataqmi ichaqa, awqantin kasqaku karqan.",LUK-22-12
25,"Hinan Pilatoqa, umalliq saserdotekunata, chaninchaqkunata, hinallataq llaqtantin runakunata waqyachirqan.",LUK-22-13
27,"Paykunatataqmi nirqan: ―Llaqtantin runakuna waqllichiqta hinapunin kay runata ñawpaqeyman apamuwarqankichis. Qhawariychis, ñoqaqa qankunaq ñawpaqeykichispin yapa-yapa tapuni. Chaymi llapan yanqa qasi tumpasqaykichiskunaman hinaqa, manan ima mana allin ruwasqankunatapas tarinichu.",LUK-22-14
29,"Ñoqaqa Herodesmanmi apachirqani. Chaymi paypas, manallataq imatapas tarisqachu karqan. Qhawariychis, manan ima mana allintapas wañunanpaq hinaqa ruwasqachu karqan.",LUK-22-15
31,"Chay hinaqa, allinta soq'aykuchispan kacharipusaq, nispa.",LUK-22-16
33,Sapa wata fiestapin huk presota kacharipunanpuni karqan.,LUK-22-17
35,"Llapan runakunataqmi ichaqa, huk kunkalla qaparirqanku: ―¡Chay runataqa ama kachariychu! ¡Barrabasta kacharipuwayku! nispanku.",LUK-22-18
37,"Barrabasqa, llaqtapi runakunata ch'aqwananpaq hatarichisqanmanta, hinallataq runa wañuchisqanmantawanmi karselpi wisq'asqa kasharqan.",LUK-22-19
39,"Hinaqtinmi Pilatoqa, Jesusta kacharipuyta munaspa, runakunata wakmanta rimapayarqan.",LUK-22-20
41,"Paykunataq ichaqa, yapamanta qaparirqanku: ―¡Chakatay! ¡Chakatay! nispanku.",LUK-22-21
43,"Pilatotaq ichaqa, kinsa kutinpi paykunata nirqan: ―¿Chayri, ima mana allintataq kay runari ruwarqan? Ñoqaqa manan ima mana allintapas wañunanpaq hinaqa tarinichu. Chayraykun allinta soq'aykuchispay, payta kacharipusaq, nispa.",LUK-22-22
45,"Paykunataq ichaqa, aswan kunkayoqtaraq chakatananpaq mañakuspanku qaparirqanku. Hinallataqmi umalliq saserdotekunapas, mana thanispa qaparillarqankutaq.",LUK-22-23
47,"Hinan Pilatoqa, runakunaq mañakusqanku ruwakunanpaq chanincharqan.",LUK-22-24
49,"Hinan runakunata ch'aqwananpaq hatarichiq, hinallataq runa wañuchiq, karselpi wisq'asqanku Barrabasta kacharipurqan. Chayta kacharinanpaqmi, runakunaqa mañakusqaku karqan. Jesustataqmi ichaqa, munasqankuta ruwanankupaq hap'ichirqan.",LUK-22-25
51,"Jesusta apashaspankutaqmi paykunaqa, kampomanta hamushaq Cirene suyumanta Simonta hap'irqanku. Hinan Jesuspa qhepanta q'epinanpaq, krustaqa Simonpa patanman churaykurqanku.",LUK-22-26
53,Llaqtamanta askha runakunan qatikurqanku. Hinallataq warmikunapas khuyayta waqaykuspanku qatikullarqankutaq.,LUK-22-27
55,"Jesustaq ichaqa, paykunaman kutirispa nirqan: ―Jerusalenpa ususinkuna, ama ñoqamanta waqaychischu. Aswanpas qankuna kikiykichismantawan, wawaykichiskunamantawan waqaychis.",LUK-22-28
57,"Qhawariychis, sasa p'unchaykuna chayamuqtinmi ninkichis: ‘Kusisamiyoqmi mana wachakuqkunaqa, mana wiksallikuqkunapas, hinallataq wawata mana ñuñuq warmikunapas kanku,’ nispaykichis.",LUK-22-29
59,"Hinaqtinmi orqokunata niyta qallarinkichis: ‘Ñoqayku pataman urmaykamuwayku,’ nispaykichis. Hinallataq moqokunatapas ninkichis: ‘Pakaykuwayku,’ nispaykichis. (Ose. 10:8)",LUK-22-30
61,"Sichus q'omer mallkiwan kay hinata ruwanku chayqa, ¿ch'akisqa mallkiwanri, imataraqtaq ruwankuman? nispa.",LUK-22-31
63,"Hinallataqmi, iskay mana chanin ruwaq runakunata Jesuswan kuskata chakatamunankupaq aparqanku.",LUK-22-32
65,"Uman tullu nisqa orqoman chayaruspankun, chaypi Jesusta chakatarqanku. Hinallataqmi, chay mana chanin ruwaq runakunatapas, hukninta paña ladonman, huk kaqtataq lloq'e ladonman chakatarqanku.",LUK-22-33
67,"Jesustaqmi nirqan: ―Yayay, manan imatachus ruwashasqankuta yachankuchu. Chayrayku paykunata pampachaykuy, nispa. Hinan p'achantapas, sortiaspa rakinakurqanku.",LUK-22-34
69,"Llaqtantin runakunataq sayaykuspa qhawasharqanku. Hinallataqmi kamachikuqkunapas Jesusmanta asikuspanku nirqanku: ―Hukkunataqa qespichirqanmi. Chay hinaqa, sichus Diospa Cristonpuni chayqa, pay kikintapas qespichikuchunyá, nispanku.",LUK-22-35
71,"Soldadokunapas, binagreta haywanankupaq asuykuspankuqa, asipayallarqankutaqmi.",LUK-22-36
73,"Hinan Jesusta nirqanku: ―Sichus judío runakunaq Reynin kanki chayqa, qan kikiykitayá qespichikuy, nispanku.",LUK-22-37
75,"Jesuspa krusninpitaqmi huk qelqaqa griego rimaypi, latín rimaypi, hinallataq hebreo rimaypi kay hina qelqasqa kashallarqantaq: JUDÍO RUNAKUNAQ REYNINQA KAYMI, nispa.",LUK-22-38
77,"Chay mana chanin ruwaq runakuna warkusqankumanta huknintaqmi Jesusta k'amirqan: ―Sichus qan Diospa Cristonpuni kanki chayqa, ¡qan kikiykitayá qespichikuy, hinaspa ñoqaykutapas qespichiwayku! nispan.",LUK-22-39
79,"Huknin kaqñataq ichaqa, kutichispa phiñarikurqan: ―¿Kasqan ñak'ariypi kashaspaykichu, Diosta mana manchakunki?",LUK-22-40
81,"Cheqaqtapunin ñoqanchisqa, mana chanin ruwasqanchiskunamanta ñak'ariyta chaskishanchis. Paymi ichaqa, mana ima mana allintapas ruwarqanchu, nispa.",LUK-22-41
83,"Hinan payqa, Jesusta nirqan: ―Señor, qhapaq suyuykipi hamuspayki ñoqamanta yuyariykukuwanki, nispa.",LUK-22-42
85,"Hinaqtinmi Jesusqa payta nirqan: ―Cheqaqtan niyki: ‘Kunanmi ñoqawan paraisopi kanki,’ nispay, nispa.",LUK-22-43
87,"Yaqa soqta kaq orasña kashaqtintaq, isqon kaq oraskama llapan hallp'a pachantinpi laqha-tutayay karqan.",LUK-22-44
89,Hinan intipas tutayapurqan. Dios yupaychana wasiq kortinantaqmi kuskanmanta llik'ikurqan.,LUK-22-45
91,"Hinan Jesusqa kunkayoqta qaparispa nirqan: ―¡Yayay, makiykimanmi espirituyta hap'ichimuyki! nispa. Chayta nispantaq, wañukapurqan.",LUK-22-46
93,"Senturión runataq, chaykuna pasasqanta rikuspa, Diosta hatunchaspan nirqan: ―¡Cheqaqtapunin kay runaqa chanin runa kasqa! nispa.",LUK-22-47
95,"Chayta qhawanankupaq huñukamuq llapan runakunataq, chay hina kasqanta rikuspanku, qhasqonkuta takakuspa kutipurqanku.",LUK-22-48
97,"Ichaqa llapan reqsiqninkuna, hinallataq Galileamantapacha qatikamuq warmikunapas, chay imaymanakunata qhawaspankun karullapi kasharqanku.",LUK-22-49
99,"Chayllamanmi José sutiyoq huk runaqa chaypi kasharqan. Payqa Konsilio Sanedrinpi miembromanta hukninmi karqan. Hinallataq allin runa, chanin runa iman karqan.",LUK-22-50
101,"Payqa, manan Konsilio Sanedrinpa rimanakusqanku, nillataq imakunachus ruwanankupaq yuyaykuqmasinkuchu karqan. Joseqa, judío runakunaq llaqtan Arimateamanta, hinallataq Diospa qhapaq suyunta suyakuqmi karqan.",LUK-22-51
103,"Paymi Pilatoman asuykuspa, Jesuspa kuerponta mañarqan.",LUK-22-52
105,"Krusmanta uraykuchispantaq, ancha balorniyoq sabanawan k'uyuykurqan. Hinan qaqa-qaqapi t'oqosqa aya p'ampana t'oqoman churarqan. Chay aya p'ampana t'oqopiqa manan pitapas churasqakuraqchu karqan.",LUK-22-53
107,Sábado p'unchay qallarinanpaq wakichikuy p'unchaymi karqan.,LUK-22-54
109,"Galileamantapacha Jesuswan hamuq warmikunapas qatikuspanku, aya p'ampana t'oqota rikumurqanku. Hinan imaynatachus kuerponta churamusqankutapas rikumullarqankutaq.",LUK-22-55
111,"Hinaqtinmi chay warmikunaqa kutipuspanku, q'apashaq t'ikakunatawan q'apashaq hawinakunatawan, ima wakichikurqanku. Kamachikuyninkuman hinataq sábado p'unchaypi samarqanku.Copyrighted Material",LUK-22-56
1,"Semana qallariy p'unchaypitaqmi, ancha tutallamanta, q'apashaq hawinakuna wakichikusqankuta apariyukuspa chay qatikuq warmikunaqa aya p'ampana t'oqota rirqanku. Hinan wakin warmikunapas paykunawan rillarqankutaq.",LUK-23-1
3,Hinan aya p'ampana t'oqo wisq'asqa rumita kuyurichisqata tarirqanku.,LUK-23-2
5,"Haykuspankutaq ichaqa, Señor Jesuspa kuerpontaqa mana tarirqankuchu.",LUK-23-3
7,"Chay hina kaqtinmi, paykunaqa chay hina kasqanmanta sinchi muspharisqa kasharqanku. Chayllamantaqmi iskay qharikuna, k'ancharishaq yuraq p'achayoq paykunaq kasqankupi sayaykurqanku.",LUK-23-4
9,"Hinan paykunaqa, mancharikuymanta pampakama k'umuykurqanku. Chay qharikunataqmi, paykunata nirqanku: ―¿Imanaqtinmi wañusqakunapurapi kawsashaqta maskhashankichis?",LUK-23-5
11,"Manan kaypiñachu kashan, aswanpas kawsarimpunñan. Galileapiraq kashaspa nisqasunkichista yuyariychis.",LUK-23-6
13,"Nirqanmi: ‘Ñoqa Runaq Churintaqa huchasapakunaq makinkuman hap'ichiwanqakupunin, hinallataq chakatawanqakupunin. Kinsa p'unchaymantataq ichaqa, kawsarimpusaq,’ nispan, nispanku.",LUK-23-7
15,"Hinan chay warmikunaqa imanispachus nirqan, chay simikunamanta yuyarirqanku.",LUK-23-8
17,"Aya p'ampana t'oqomanta kutipuspankutaqmi, lliw chay imaymanakunata chunka hukniyoq yachachisqakunaman, hinallataq llapallan wakin runakunamanwan willarqanku.",LUK-23-9
19,"Apostolkunaman chay imaymanakunata willaqkunaqa, Magdala llaqtayoq María, Juana, Jakoboq maman María, hinallataq paykunawan kashaq wakin warmikunapiwanmi karqanku.",LUK-23-10
21,"Chay warmikunaq rimaykusqankutaqmi ichaqa, paykunapaqqa waq'ayasqaq rimasqankuna hina karqan. Hinan mana kreerqankuchu.",LUK-23-11
23,"Pedrotaqmi ichaqa, sayarispa aya p'ampana t'oqoman phawaylla phawarqan. Hinan aya p'ampana t'oqo ukhuta k'umuykuspa qhawaykurqan. Hinaqtinmi Jesuspa kuerpon k'uyusqanku sabanakunataqa huk runaq churaykusqanta hina rikurqan. Chay hina kasqanmantataqmi, yuyayninpi mana kabesqa ripurqan.",LUK-23-12
25,"Chayllamanmi, kasqan p'unchaypacha, Emaús sutiyoq llaqtachata paykunamanta iskay qharikunaqa risharqanku. Chay llaqtachaqa, Jerusalén llaqtamanta soqta chunka estadiokuna hina karupin kasharqan.",LUK-23-13
27,"Lliw chay imaymanakuna pasasqanmanta paykunapurapi rimaspan, chay iskay qharikunaqa risharqanku.",LUK-23-14
29,"Hinan paykunaqa rimaspanku, hinallataq paykunapurapi churanakuspanku, risharqanku. Chayllamanmi Jesusqa paykunaman asuykuspan, paykunawan kuska risharqan.",LUK-23-15
31,"Jesustaq ichaqa, paykunaq ñawinkuta arphayachirqan. Chaymi mana payta reqsirqankuchu.",LUK-23-16
33,"Hinan paykunata nirqan: ―¿Purishaspaykichisri, imamantataq qankunapurapi rimashankichis? ¿Chay rimashasqaykichismantachu khuyay kashankichis? nispa. Hinan khuyaylla sayarparirqanku.",LUK-23-17
35,"Hinan paykunamanta hukninku Kleofás sutiyoq karqan. Paymi, kutichispa Jesusta nirqan: ―¿Qan sapallaykichu karu llaqtayoq, kay p'unchaykuna Jerusalenpi chay imaymanakuna pasasqanta mana yachaq kanki? nispa.",LUK-23-18
37,"Paykunatataqmi Jesusqa nirqan: ―¿Imakunata? nispan. Hinan paykunaqa nirqanku: ―Nazaret llaqtayoq Jesusmantayá. Payqa Diospa rantinpi rimaq runan karqan. Hinallataq rimakuyninpipas, ruwayninpipas, Diospa ñawpaqenpi, hinallataq llapan llaqtantin runaq ñawpaqenpipas, atiyniyoqmi karqan.",LUK-23-19
39,"Umalliq saserdotekunaman, hinallataq ñoqaykuq umalliqniyku kaqkunamanpas wañuchisqa kananpaq hap'ichirqanku. Chay hinapitaq chakatarqanku. Chay imaymakunamantan rimasharqaykuqa.",LUK-23-20
41,"Ñoqaykutaqmi ichaqa, Israel llaqtata paypa rantipapunanta suyakusharqayku. Tukuy chaykunaq pasasqanmantataqmi kunanqa kinsa p'unchayña pasarun.",LUK-23-21
43,Chaymantapas ñoqaykumanta wakin warmikunan aya p'ampana t'oqota rirqanku. Hinan muspharichispa niwarqanku: ‘Aya p'ampana t'oqotan ancha tutallamanta rirqayku.,LUK-23-22
45,"Hinan kuerponta mana tarirqaykuchu. Ichaqa iskay angelkunatan rikurqayku. Paykunataq niwarqanku: “Jesusqa kawsashanmi,” nispanku,’ nispa.",LUK-23-23
47,"Ñoqaykumanta wakinniykun aya p'ampana t'oqota rillarqankutaq. Hinan warmikunaq nisqanta hinapuni tarirqanku. Pay kikintan ichaqa, mana tarirqankuchu, nispanku.",LUK-23-24
49,"Hinan Jesusqa paykunata nirqan: ―Diospa rantinpi rimaqkunaq lliw nisqankuta, mana entiendiqkuna, mana kreeqkuna, hinallataq rumi sonqokunan kankichis.",LUK-23-25
